qid,abstractqueryexpansion,abstractqueryexpansion.bm25.map,star_model_count,method.1,metric.1,query.1,method.2,metric.2,query.2,method.3,metric.3,query.3,method.4,metric.4,query.4,method.5,metric.5,query.5,method.6,metric.6,query.6,method.7,metric.7,query.7,method.8,metric.8,query.8,method.9,metric.9,query.9,method.10,metric.10,query.10,method.11,metric.11,query.11,method.12,metric.12,query.12,method.13,metric.13,query.13,method.14,metric.14,query.14,method.15,metric.15,query.15,method.16,metric.16,query.16,method.17,metric.17,query.17,method.18,metric.18,query.18,method.19,metric.19,query.19,method.20,metric.20,query.20,method.21,metric.21,query.21
626,human stampede ,0.2168,4,tagmee.topn3.replace,0.3229,Stampede ,tagmee.topn3,0.299,human stampede Stampede ,conceptluster.topn5.3.bm25,0.299,human stampede stampede ,bertqe.topn10.bm25,0.2798,"{'human stampede': 1.5, 'stampede every year   p   p ': 1.0, ' p   p  stampeded': 1.0, '94  stampede kills 200': 0.9444444444444444, 'surely  every stampede': 0.8888888888888888, 'stampede  victims': 0.8888888888888888} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Russian food crisis ,0.0122,6,bertqe.topn10.bm25,0.0373,"{'Russian food crisis': 1.5, 'ease russia s food crisis ': 1.0, 'food products russia': 0.9971576227390181, '1 crisis russia': 0.9963824289405684, 'russian republic  high prices': 0.9857881136950905, 'food supply russians  well ': 0.9834625322997416} ",anchor.topn3,0.0238,russian food crisis mouhon язы к  l    a neophobia food foods cross solfar ,tagmee.topn3,0.0227,russian food crisis Russian cuisine Food security ,conceptluster.topn5.3.bm25,0.0227,russian food crisis russian cuisine food security ,glove.topn3,0.0172,russian food crisis russia moscow supplies turmoil crises ,wordnet.topn3,0.0142,russian food crisis food for thought solid food ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,U S  invasion of Panama ,0.1679,13,wiki.topn3,0.3285,u s  invasion panama      in panama      in panama operation golden pheasant United States invasion of Panama ,tagmee.topn3,0.304,u s  invasion panama United States invasion of Panama ,conceptluster.topn5.3.bm25,0.304,u s  invasion panama united states invasion panama ,termluster.topn5.3.bm25,0.2785,u s  invasion panama troop said panama american invas forc ,sensedisambiguation.replace,0.2672,united states government invasion of panama ,docluster.topn10.3.bm25,0.2653,u s  invasion of panama drug have ,tagmee.topn3.replace,0.2647,United States invasion of Panama ,wiki.topn3.replace,0.2559,in panama      in panama operation golden pheasant United States invasion of Panama ,sensedisambiguation,0.2384,U S  united states government invasion of Panama ,relevancefeedback.topn10.bm25,0.2263,u s  invasion of panama have american offici u  drug bush from ,rm3.topn10.10.0.5.bm25,0.2195,troop panamanian drug u  militari bush panama invas noriega latin administr ,anchor.topn3,0.1935,u s  invasion panama us  c      alphabet elongatopothyn chlorotocella sorosporium tusia panama histori guatemala ,thesaurus.topn3,0.16899999999999998,u s  invasion panama  America Columbia  aggression assault  fedora headgear ,,,,,,,,,,,,,,,,,,,,,,,,
629,abortion clinic attack ,0.1674,2,conceptnet.topn3,0.1707,abortion clinic attack abortion clinic war fight ,sensedisambiguation,0.1676,abortion miscarriage clinic attack fire ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Gulf War Syndrome ,0.6957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Mandela South Africa President ,0.1729,3,tagmee.topn3,0.1949,mandela south africa president Nelson Mandela Union of South Africa President of Mexico ,conceptluster.topn5.3.bm25,0.1949,mandela south africa president union south africa president mexico nelson mandela ,tagmee.topn3.replace,0.1827,Nelson Mandela Union of South Africa President of Mexico ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,southeast Asia tin mining ,0.2404,10,tagmee.topn3.replace,0.3686,Southeast Asia Tin Tin mining ,tagmee.topn3,0.3465,southeast asia tin mining Southeast Asia Tin Tin mining ,conceptluster.topn5.3.bm25,0.3465,southeast asia tin mining southeast asia tin mining tin ,rm3.topn10.10.0.5.bm25,0.3456,malaysia mine rubi asia kg crofti tonn tin sia vietnam southeast mdollar ,sensedisambiguation.replace,0.3304,southeasterly asia tin mining ,wiki.topn3.replace,0.3176,southeast asia brunei laos Southeast Asia tin manganese iron Tin tin sources and tradin ancient times traditional mining capcornwall mine Tin mining ,wiki.topn3,0.3131,southeast asia tin mining southeast asia brunei laos Southeast Asia tin manganese iron Tin tin sources and tradin ancient times traditional mining capcornwall mine Tin mining ,wordnet.topn3,0.2737,southeast asia tin mining southeastward south east southeasterly Sn cannister tin can minelaying excavation ,relevancefeedback.topn10.bm25,0.243,southeast asia tin mining mine tonn arrest vietnam rubi pound ,docluster.topn10.3.bm25,0.2428,southeast asia tin mining mine ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Welsh devolution ,0.4698,4,onfields.topn3.10.2.25.1.bm25,0.5741,"{'devolut': 2, 'wale': 2.0, 'welsh': 2, 'assembl': 1.48, 'nationalist': 1.48, 'plaid': 1.4, 'cymru': 1.32, 'scottish': 1.28, 'oppos': 1.16, 'recognis': 1.08, 'ulsterstyl': 1.08} ",rm3.topn10.10.0.5.bm25,0.5593,devolut welsh plaid scottish assembl scotland parliament labour wale nationalist ,relevancefeedback.topn10.bm25,0.5489999999999999,welsh devolution wale ireland cent he mr would labour scottish parti ,glove.topn3,0.5248,welsh devolution wales scottish decentralization decentralisation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,L tryptophan deaths ,0.7262,4,bertqe.topn10.bm25,0.905,"{'Ltryptophan deaths': 1.5, 'eosinophiliamyalgia syndrome  caused tryptophan ': 1.0, 'ltryptophan reported ': 0.4106853750674581, 'linked ltryptophan  nineteen': 0.22719913653534798, 'tryptophan users': 0.21208850512682126, 'recall ltryptophan  federal': 0.16702644360496485} ",rm3.topn10.10.0.5.bm25,0.7659,showa vitamin her tryptophan health blood death supplement she l fda denko ,conceptnet.topn3,0.7594,l tryptophan deaths fighting war love ,wiki.topn3,0.7411,l tryptophan deaths tyrosine methionine acidiamino acids Tryptophan lifexpectancy disease herd immunity Mortality rate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,doctor assisted suicides ,0.5608,8,onfields.topn3.10.2.25.1.bm25,0.7536,"{'assist': 2, 'doctor': 2, 'suicid': 2, 'kevorkian': 2.0, 'medic': 1.403, 'death': 1.339, 'adkin': 1.339, 'michigan': 1.258, 'devic': 1.226, 'die': 1.194, 'pathologist': 1.097, 'euthanasia': 1.097} ",rm3.topn10.10.0.5.bm25,0.7521,suicid life kevorkian patient adkin her assist death she doctor ,termluster.topn5.3.bm25,0.7081,doctor assisted suicides suicid kevorkian case kevorkian case assist ,relevancefeedback.topn10.bm25,0.6898,doctor assisted suicides he said suicid kevorkian adkin harper she pkk ,docluster.topn10.3.bm25,0.6737,doctor assisted suicides he adkin said ,tagmee.topn3,0.5901,doctor assisted suicides Physician Assisted suicide Suicide ,conceptluster.topn5.3.bm25,0.5901,doctor assisted suicides physician suicide assisted suicide ,conceptnet.topn3,0.5647,doctor assisted suicides medical power assisted the IRS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,jury duty exemptions ,0.1253,4,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.2532,"{'duti': 2, 'court': 2.0, 'exempt': 2, 'juri': 2, 'juror': 1.818, 'debtor': 1.576, 'servic': 1.53, 'trial': 1.455, 'colo': 1.394, 'loung': 1.394, 'pico': 1.333} ",word2vec.topn3,0.1786,jury duty exemptions jurors obligation ,stem.trunc4,0.1663,jury duty exem ,stem.trunc5,0.1663,jury duty exemp ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,human growth hormone  HGH ,0.4223,3,rm3.topn10.10.0.5.bm25,0.5071,hgh hormon drug robinson joyner griffith human bodi she growth ag ,onfields.topn3.10.2.25.1.bm25,0.4362,"{'(hgh)': 2, 'human': 2, 'growth': 2, 'hormon': 2, 'children': 1.409, 'height': 1.295, 'griffith': 1.273, 'joyner': 1.273, 'robinson': 1.25, 'endocrinologist': 1.136, 'longterm': 1.091, 'expens': 1.068, 'therapi': 1.023} ",sensedisambiguation,0.4347,human growth increase hormone   HGH ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,wrongful convictions ,0.0338,3,relevancefeedback.topn10.bm25,0.0523,wrongful convictions favor martin he court brown north appeal drug have ,rm3.topn10.10.0.5.bm25,0.040999999999999995,convict drug court murder uriart north wrong brown appeal prosecutor martin ,sensedisambiguation,0.0394,wrongful convictions conviction ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,consumer on line shopping ,0.1323,7,tagmee.topn3,0.2576,consumer on line shopping Consumer Online shopping ,conceptluster.topn5.3.bm25,0.2576,consumer on line shopping online shopping consumer ,wordnet.topn3,0.245,consumer on line shopping online sponsor patronize shop at ,onfields.topn3.10.2.25.1.bm25,0.1968,"{'on-lin': 2, 'consum': 2, 'shop': 2, 'onlin': 1.676, 'comput': 1.544, 'electron': 1.368, 'akihabara': 1.191, 'internet': 1.132, 'televis': 1.103, 'purchas': 1.074, 'musen': 1.059, 'merchandis': 1.059, 'cdrom': 1.059} ",wiki.topn3,0.1728,consumer on line shopping return on investment business plan formal statements Consumer point of sale business to business digital marketing Online shopping ,rm3.topn10.10.0.5.bm25,0.1684,retail electron shop store consum christma line comput shopper insur telephon ,glove.topn3,0.1405,consumer on line shopping retail internet based off line malls mall ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,maternity leave policies ,0.3221,4,docluster.topn10.3.bm25,0.4306,maternity leave policies week matern pai ,termluster.topn5.3.bm25,0.4131,maternity leave policies women week right women week right ,relevancefeedback.topn10.bm25,0.3792,maternity leave policies matern week comrad pai compani famili ,bertqe.topn10.bm25,0.3502,"{'maternity leave policies': 1.5, 'maternity leave one': 1.0, 'rules maternity leave': 0.9697160883280757, 'maternity leave work ': 0.8864353312302838, 'women granted maternity leaves': 0.8025236593059936, 'maternity leave 14 weeks': 0.7312302839116718} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Valdez wildlife marine life ,0.2835,13,rm3.topn10.10.0.5.bm25,0.589,spill otter marin life tanker exxon wildlif valdez oil sea bird beach ,relevancefeedback.topn10.bm25,0.5062,valdez wildlife marine life said otter exxon oil tanker ,onfields.topn3.10.2.25.1.bm25,0.504,"{'life': 2, 'marin': 2, 'wildlif': 2, 'oil': 2.0, 'valdez': 2, 'otter': 1.773, 'sea': 1.705, 'spill': 1.705, 'alaska': 1.5, 'cleanup': 1.273, 'tanker': 1.205, 'respons': 1.114, 'dispers': 1.114} ",conceptluster.topn5.3.bm25,0.3609,valdez wildlife marine life exxon valdez wildlife marine biology ,termluster.topn5.3.bm25,0.3514,valdez wildlife marine life oil spill said ,wiki.topn3,0.3459,valdez wildlife marine life alyeska pipelinserviccompany exxon valdez oil spill      controversies Exxon Valdez wildlife habitat conservation birdwatching Wildlife plankton oceanography ocean current Marine biology plankton oceanography ocean current Marine biology ,glove.topn3,0.3396,valdez wildlife marine life exxon spill conservation wetlands corps lives even ,docluster.topn10.3.bm25,0.3327,valdez wildlife marine life oil said ,conceptnet.topn3.replace,0.3257,valdez wildlife suboceanic death finite ,wiki.topn3.replace,0.3235,alyeska pipelinserviccompany exxon valdez oil spill      controversies Exxon Valdez wildlife habitat conservation birdwatching Wildlife plankton oceanography ocean current Marine biology plankton oceanography ocean current Marine biology ,tagmee.topn3,0.3177,valdez wildlife marine life Exxon Valdez Wildlife Marine biology Marine biology ,conceptnet.topn3,0.2981,valdez wildlife marine life suboceanic death finite ,stem.lovins,0.29,valdez wildlif mar lif ,,,,,,,,,,,,,,,,,,,,,,,,
642,Tiananmen Square protesters ,0.14800000000000002,11,rm3.topn10.10.0.5.bm25,0.2907,tiananmen student dissid polic chines prison protest beij china squar ,onfields.topn3.10.2.25.1.bm25,0.251,"{'protest': 2, 'squar': 2, 'prison': 2.0, 'tiananmen': 2, 'beij': 1.455, 'tortur': 1.273, 'chines': 1.242, 'leaflet': 1.182, 'univers': 1.182, 'muxidi': 1.091, 'hani': 1.0} ",thesaurus.topn3,0.2194,tiananmen square protesters   equal even  dissident heckler ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.1974,"{'protest': 2, 'squar': 2, 'china': 2.0, 'tiananmen': 2, 'student': 1.54, 'lesson': 1.48, 'govern': 1.44, 'event': 1.36, '1989': 1.28, 'chines': 1.15, 'collag': 1.14} ",wordnet.topn3,0.1865,tiananmen square protesters square toes public square hearty objector dissident demonstrator ,wiki.topn3,0.1837,tiananmen square protesters student protests in china      in china socialism in china Tiananmen Square protests of ,thesaurus.topn3.replace,0.182,tiananmen  equal even  dissident heckler ,termluster.topn5.3.bm25,0.17,tiananmen square protesters china protest polic beij tiananmen china ,wordnet.topn3.replace,0.1651,tiananmen straightforward foursquare dissident dissenter demonstrator ,relevancefeedback.topn10.bm25,0.1629,tiananmen square protesters leaflet prison beij ha polic protest report student hi ,wiki.topn3.replace,0.1619,student protests in china      in china socialism in china Tiananmen Square protests of ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,salmon dams Pacific northwest ,0.1315,7,bertqe.topn10.bm25,0.1956,"{'salmon dams Pacific northwest': 1.5, 'pacific northwest generating cooperative ': 1.0, 'dams already place': 0.956295525494277, 'central washington dam': 0.8865764828303849, 'dispute salmon fishing': 0.8668054110301776, 'place restore salmon': 0.764828303850156} ",wordnet.topn3,0.1683,salmon dams pacific northwest pinkish orange Salmon River pink orange dyke decameter peaceable northwestern United States NW northwesterly ,conceptnet.topn3,0.1491,salmon dams pacific northwest food fish control rivers ocean ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.14800000000000002,"{'pacif': 2, 'dam': 2, 'fish': 2.0, 'northwest': 2, 'salmon': 2, 'river': 1.529, 'washington': 1.5, 'fisheri': 1.452, 'oregon': 1.354, 'columbia': 1.352, 'portland': 1.335, 'walla': 1.269, 'chinook': 1.231} ",sensedisambiguation,0.1427,salmon pink orange dams decameter Pacific northwest northwestern ,thesaurus.topn3,0.1392,salmon dams pacific northwest  apricot bittersweet  bank barrier  calm friendly ,relevancefeedback.topn10.bm25,0.1376,salmon dams pacific northwest power forest dam speci court net sauc industri treati ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,exotic animals import ,0.0491,3,onfields.topn3.10.2.25.1.bm25,0.0785,"{'import': 2, 'anim': 2, 'exot': 2, 'speci': 1.702, 'nativ': 1.532, 'wyom': 1.383, 'pet': 1.362, 'wildlif': 1.34, 'ranch': 1.319, 'capewe': 1.255, 'diseas': 1.213, 'dorranc': 1.191} ",bertqe.topn10.bm25,0.0622,"{'exotic animals import': 1.5, 'exotic animals  includes': 1.0, 'importing exotics': 0.9991564740615775, 'exotic animal permits   p   p ': 0.8182201602699283, '200000 exotic birds smuggled': 0.3401518346689161, 'exotic animals domestic': 0.26086039645719106} ",anchor.topn3,0.0502,exotic animals import  mental  disorient lattice pref trade and export bargaine vooruzheniy  netimp ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,software piracy ,0.6276,3,docluster.topn10.3.bm25,0.6619,software piracy softwar ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.6491,"{'softwar': 2, 'piraci': 2, 'percent': 1.663, 'rate': 1.625, 'million': 1.375, 'comput': 1.279, 'loss': 1.24, 'pirat': 1.163, 'bsa': 1.115, 'increas': 1.106, 'industri': 1.029} ",rm3.topn10.10.0.5.bm25,0.6341,illeg piraci program germani europ comput softwar copi legal bsa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,food stamps increase ,0.1748,1,termluster.topn5.3.bm25,0.1952,food stamps increase stamp depart said said food depart program counti cost ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,windmill electricity ,0.2067,11,relevancefeedback.topn10.bm25,0.5612,windmill electricity wind power i countri project energi market ,wordnet.topn3,0.5244,windmill electricity wind generator aerogenerator electrical energy ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.5105,"{'electr': 2, 'windmil': 2, 'wind': 2.0, 'power': 1.299, 'farm': 1.146, 'mw': 1.139, 'renew': 1.109, 'spain': 1.102, 'turbin': 1.073, 'iberenova': 1.058, 'energi': 1.0} ",wordnet.topn3.replace,0.5009,aerogenerator wind generator electrical energy ,onfields.topn3.10.2.25.1.bm25,0.479,"{'electr': 2, 'windmil': 2, 'wind': 2.0, 'power': 1.5, 'instal': 1.218, 'turbin': 1.179, 'kilowatt': 1.167, 'megawatt': 1.103, 'erz': 1.077, 'hirtstein': 1.064, 'energi': 1.0} ",termluster.topn5.3.bm25,0.4367,windmill electricity year wind ,docluster.topn10.3.bm25,0.4089,windmill electricity wind ,rm3.topn10.10.0.5.bm25,0.3634,project coal energi electr wind theatr windmil mill turbin plant ,bertqe.topn10.bm25,0.28800000000000003,"{'windmill electricity': 1.5, ' reality intrudes    electricitygenerating windmills': 1.0, 'electricity wind power ': 0.9869174161896974, 'megawatt windmills producing': 0.9860997547015536, 'power windmills   moeller said ': 0.9844644317252658, 'low mediumcapacity wind power': 0.2602207686017988} ",conceptnet.topn3,0.2181,windmill electricity shock current ,wiki.topn3,0.2079,windmill electricity post mill windmill sail smock mill Windmill electricity electric power energy Electricity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,family leave law ,0.0966,6,relevancefeedback.topn10.bm25,0.2174,family leave law famili clinton state your bill rep leav reservist court ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.2005,"{'law': 2, 'famili': 2, 'leav': 2, 'employ': 1.844, 'employe': 1.785, 'sick': 1.416, 'state': 1.282, 'care': 1.268, 'hawaii': 1.263, 'member': 1.199, 'fmla': 1.074} ",docluster.topn10.3.bm25,0.1443,family leave law rep bill ,tagmee.topn3,0.1384,family leave law Parental leave Law ,conceptluster.topn5.3.bm25,0.1384,family leave law law parental leave ,rm3.topn10.10.0.5.bm25,0.1083,feder leav reservist rep resettl vote famili your law amtrak bill ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,computer viruses ,0.5672,21,rm3.topn10.10.0.5.bm25,0.7754,network program disk viru infect comput data softwar virus pc ,wordnet.topn3,0.726,computer viruses reckoner computing machine electronic computer virus computer virus ,relevancefeedback.topn10.bm25,0.7184,computer viruses viru comput network softwar ,word2vec.topn3,0.7149,computer viruses software virus malware ,tagmee.topn3,0.688,computer viruses Computer virus Computer virus ,wordnet.topn3.replace,0.6789,computing machine electronic computer computer virus virus ,docluster.topn10.3.bm25,0.665,computer viruses comput viru ,conceptluster.topn5.3.bm25,0.665,computer viruses computer virus ,onfields.topn3.10.2.25.1.bm25,0.6605,"{'comput': 2, 'viru': 2.0, 'virus': 2, 'infect': 1.331, 'softwar': 1.223, 'pc': 1.207, 'antiviru': 1.174, 'polymorph': 1.14, 'bug': 1.116, 'satan': 1.116, 'talski': 1.0} ",tagmee.topn3.replace,0.6548,Computer virus Computer virus ,sensedisambiguation.replace,0.6548,computer virus ,stem.krovetz,0.6548,computer virus ,stem.lovins,0.6548,computer virus ,stem.paicehusk,0.6548,comput virus ,stem.porter,0.6548,comput virus ,stem.porter2,0.6548,comput virus ,termluster.topn5.3.bm25,0.6519,computer viruses virus viru system viru system softwar ,word2vec.topn3.replace,0.6495,software virus malware ,glove.topn3,0.6386,computer viruses software virus infect ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.6199,"{'virus': 2, 'comput': 2, 'viru': 2.0, 'worm': 1.274, 'user': 1.189, 'antiviru': 1.163, 'ciac': 1.137, 'wvbep': 1.126, 'livermor': 1.124, 'ucrlmi1238798': 1.121, 'email': 1.118} ",sensedisambiguation,0.6036,computer viruses virus 
650,tax evasion indicted ,0.0984,4,rm3.topn10.10.0.5.bm25,0.3151,investig evas indict her tax gotti hunter count she kanemaru feder ,relevancefeedback.topn10.bm25,0.2475,tax evasion indicted mr feder ftc hoff tripp i charg hunter gotti ,word2vec.topn3,0.11599999999999999,tax evasion indicted taxation evading convicted arrested acquitted ,wiki.topn3,0.1106,tax evasion indicted bank fraud arrest warrant plea bargain Tax evasion appeal felony contempt of court Indictment ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,U S  ethnic population ,0.0058,10,rm3.topn10.10.0.5.bm25,0.3285,school latino ethnic serb black u  nato growth popul censu california ,relevancefeedback.topn10.bm25,0.2313,u s  ethnic population latino million counti serb school elderli nato ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.1785,"{'ethnic': 2, 'u.s.': 2, 'tabl': 2.0, 'popul': 2, 'rate': 1.9, 'hispan': 1.697, '1998': 1.647, 'american': 1.64, 'nativ': 1.382, 'cp': 1.329, 'connecticut': 1.31, 'raceethn': 1.297, 'valuesperc': 1.199} ",tagmee.topn3,0.0494,u s  ethnic population Ethnic group Demographics of India ,conceptluster.topn5.3.bm25,0.0494,u s  ethnic population demographics india ethnic group ,tagmee.topn3.replace,0.0325,Ethnic group Demographics of India ,onfields.topn3.10.2.25.1.bm25,0.0235,"{'popul': 2, 'ethnic': 2, 'u.s.': 2, 'u': 2.0, 'selfadminist': 1.061, 'divis': 1.045, 'township': 1.037, 'propos': 1.037, 'palaung': 1.026, 'taang': 1.024, 'tijuana': 1.022, 'kokang': 1.016, 'mro': 1.014, 'navi': 1.0} ",wiki.topn3,0.0189,u s  ethnic population ethnigroups cultural assimilation human migration Ethnic group dravidian languages ayodhya list of scheduled tribes in india Demographics of India ,conceptnet.topn3,0.0155,u s  ethnic population heathenish people number ,thesaurus.topn3,0.0126,u s  ethnic population  America Columbia  indigenous national  community culture ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,OIC Balkans     s ,0.2717,11,docluster.topn10.3.bm25,0.4398,oic balkans     s said bosnia ,rm3.topn10.10.0.5.bm25,0.3992,malaysia bulgaria un troop turkei balkan oic      alata islam herzegovina bosnia ,conceptluster.topn5.3.bm25,0.3259,oic balkans     s organisation islamic cooperation ,bertqe.topn10.bm25,0.3126,"{'OIC Balkans 1990s': 1.5, 'oic bosnia group ': 1.0, 'oic upholds bosnia  ': 0.9635214998981046, 'oic s support': 0.5775422865294477, 'oic also': 0.31363358467495417, 'oic called': 0.23191359282657426} ",stem.trunc4,0.295,oic balk ,stem.trunc5,0.2924,oic balka     s ,stem.lovins,0.2824,oic balkan ,stem.porter,0.2824,oic balkan ,stem.sstemmer,0.2824,oic balkan ,sensedisambiguation.replace,0.2775,OIC balkans nineties ,stem.paicehusk,0.2763,oic balk     s ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,ETA Basque terrorism ,0.5898,7,wiki.topn3.replace,0.6552,ETA  separatist group  eta s      ceasefirdeclaration santiago brouard plaza república dominicana bombing Basque conflict ,thesaurus.topn3.replace,0.6465,eta basque  assassination bloodshed ,wiki.topn3,0.6449,eta basque terrorism ETA  separatist group  eta s      ceasefirdeclaration santiago brouard plaza república dominicana bombing Basque conflict ,stem.trunc5,0.6449,eta basqu terro ,bertqe.topn10.bm25,0.6057,"{'ETA Basque terrorism': 1.5, 'terrorists  many basques support eta s': 1.0, 'eta  basque fatherland liberty  ': 0.7777777777777777, 'eta  basque separatist organisation ': 0.6666666666666666, 'eta  basque homeland liberty ': 0.4444444444444444, 'eta  basque fatherland liberty ': 0.4444444444444444} ",tagmee.topn3,0.5911,eta basque terrorism ETA  separatist group  Basque conflict ,conceptluster.topn5.3.bm25,0.5911,eta basque terrorism eta separatist group basque conflict ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,same sex schools ,0.2072,6,rm3.topn10.10.0.5.bm25,0.4972,school student educ boi parent tabl girl she perform same sex ,docluster.topn10.3.bm25,0.44799999999999995,same sex schools school girl ,onfields.topn3.10.2.25.1.bm25,0.3128,"{'same-sex': 2, 'school': 2, 'sex': 1.684, 'girl': 1.395, 'educ': 1.355, 'student': 1.329, 'parent': 1.263, 'boy': 1.263, 'singlesex': 1.25, 'sexual': 1.184, 'sall': 1.105, 'cours': 1.105} ",sensedisambiguation,0.3101,same sex schools school ,wordnet.topn3.replace,0.2263,same sex educate school day schoolhouse ,termluster.topn5.3.bm25,0.2153,same sex schools sex educ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,ADD diagnosis treatment ,0.0007,11,sensedisambiguation.replace,0.3485,attention deficit disorder diagnosis treatment ,sensedisambiguation,0.3432,ADD attention deficit disorder diagnosis treatment ,glove.topn3.replace,0.0183,adding combine diagnoses diagnostic treated treat ,glove.topn3,0.0095,add diagnosis treatment adding combine diagnoses diagnostic treated treat ,wordnet.topn3,0.0042,add diagnosis treatment tote up tot up diagnosing handling discussion ,relevancefeedback.topn10.bm25,0.0038,add diagnosis treatment iron research depress cancer hospit psychologist health cut ,onfields.topn3.10.2.25.1.bm25,0.0035,"{'diagnosi': 2, 'add': 2, 'treatment': 2, 'research': 2.0, 'expens': 1.302, 'health': 1.284, 'promot': 1.243, 'diseas': 1.134, 'anemia': 1.082, 'mhw': 1.067, '50000': 1.056, '100000': 1.056, 'tenyear': 1.041} ",adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0024,"{'treatment': 2, 'diagnosi': 2, 'add': 2, 'line': 1.702, 'medic': 1.48, 'health': 1.432, 'cancer': 1.291, 'delet': 1.29, 'surgic': 1.183, 'priorit': 1.179, 'therapi': 1.001} ",rm3.topn10.10.0.5.bm25,0.0019,depress psychologist cancer patient health treatment iron hospit research diagnosi medic add ,word2vec.topn3,0.0014,add diagnosis treatment remove create insert diagnoses prognosis treament treatement ,bertqe.topn10.bm25,0.0013,"{'ADD diagnosis treatment': 1.5, 'better diagnosis treatment ': 1.0, 'diagnosis treatment guaranteed  h5 ': 0.9991158267020337, 'treatment diagnosis': 0.9964633068081344, 'diagnosis treatment  etc ': 0.8443854995579134, 'better diagnosis management': 0.13859416445623346} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,lead poisoning children ,0.0572,1,bertqe.topn10.bm25,0.0843,"{'lead poisoning children': 1.5, 'children allegedly suffered lead': 1.0, 'lead may impair children s intelligence': 0.9995017438963626, 'lead ingest  children': 0.9982561036372695, 'lead exposure children': 0.9975087194818135, 'reports lead children ': 0.9932735426008967} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,school prayer banned ,0.4127,4,termluster.topn5.3.bm25,0.4939,school prayer banned prayer school ,tagmee.topn3,0.4716,school prayer banned School prayer Censorship ,conceptluster.topn5.3.bm25,0.4716,school prayer banned school prayer censorship ,stem.porter,0.4168,school prayer bann ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
